"latin_name" "Density" "Biomass" "ID_sampling" "station_name" "dates"
"Pherusa plumosa" 8.888888889 0.533333333 216 "Suederfahrt" "1971-11-05"
"Pherusa plumosa" 0 0 217 "Suederfahrt" "1972-01-25"
"Pherusa plumosa" 21.11111111 3 218 "Suederfahrt" "1972-03-10"
"Pherusa plumosa" 0 0 219 "Suederfahrt" "1975-04-17"
"Pherusa plumosa" 1.111111111 0.344444444 220 "Suederfahrt" "1975-07-02"
"Pherusa plumosa" 5.555555556 0.455555556 221 "Suederfahrt" "1975-09-17"
"Pherusa plumosa" 1.111111111 0.155555556 222 "Suederfahrt" "1975-12-15"
"Pherusa plumosa" 0 0 223 "Suederfahrt" "1976-02-18"
"Pherusa plumosa" 0 0 224 "Suederfahrt" "1976-04-30"
"Pherusa plumosa" 1.111111111 0.155555556 225 "Suederfahrt" "1976-06-24"
"Pherusa plumosa" 11.11111111 2.633333333 226 "Suederfahrt" "1976-08-18"
"Pherusa plumosa" 10 1.355555556 227 "Suederfahrt" "1976-10-21"
"Pherusa plumosa" 0 0 228 "Suederfahrt" "1976-12-15"
"Pherusa plumosa" 10 2.033333333 229 "Suederfahrt" "1977-02-15"
"Pherusa plumosa" 2.222222222 1.322222222 230 "Suederfahrt" "1977-04-26"
"Pherusa plumosa" 4.444444444 0.455555556 231 "Suederfahrt" "1977-07-06"
"Pherusa plumosa" 0 0 232 "Suederfahrt" "1977-08-24"
"Pherusa plumosa" 5.555555556 2.266666667 233 "Suederfahrt" "1977-10-18"
"Pherusa plumosa" 21.11111111 4.122222222 234 "Suederfahrt" "1977-12-15"
"Pherusa plumosa" 2.222222222 0.066666667 235 "Suederfahrt" "1978-02-15"
"Pherusa plumosa" 3.333333333 0.188888889 236 "Suederfahrt" "1978-04-17"
"Pherusa plumosa" 7.777777778 1.155555556 237 "Suederfahrt" "1978-08-14"
"Pherusa plumosa" 3.333333333 0.211111111 238 "Suederfahrt" "1978-10-18"
"Pherusa plumosa" 5.555555556 1.133333333 239 "Suederfahrt" "1978-12-12"
"Terebellides stroemi" 20 0.633333333 202 "Suederfahrt" "1968-03-15"
"Terebellides stroemi" 6.666666667 0.244444444 203 "Suederfahrt" "1968-05-15"
"Terebellides stroemi" 37.77777778 0.744444444 204 "Suederfahrt" "1968-08-15"
"Terebellides stroemi" 33.33333333 0.655555556 205 "Suederfahrt" "1968-09-15"
"Terebellides stroemi" 27.77777778 0.922222222 206 "Suederfahrt" "1968-11-15"
"Terebellides stroemi" 48.88888889 1.366666667 207 "Suederfahrt" "1969-01-15"
"Terebellides stroemi" 137.7777778 3.955555556 208 "Suederfahrt" "1969-05-15"
"Terebellides stroemi" 190 3.266666667 209 "Suederfahrt" "1969-11-25"
"Terebellides stroemi" 493.3333333 5.066666667 210 "Suederfahrt" "1970-03-10"
"Terebellides stroemi" 416.6666667 8.077777778 211 "Suederfahrt" "1970-07-03"
"Terebellides stroemi" 456.6666667 8.322222222 212 "Suederfahrt" "1970-11-09"
"Terebellides stroemi" 385.5555556 6.3 213 "Suederfahrt" "1971-01-07"
"Terebellides stroemi" 290 5 124 "Suederfahrt" "1971-03-15"
"Terebellides stroemi" 326.6666667 7.611111111 6 "Suederfahrt" "1971-05-04"
"Terebellides stroemi" 256.6666667 8.333333333 214 "Suederfahrt" "1971-07-06"
"Terebellides stroemi" 370 11.18888889 215 "Suederfahrt" "1971-09-06"
"Terebellides stroemi" 121.1111111 3.222222222 216 "Suederfahrt" "1971-11-05"
"Terebellides stroemi" NA NA 217 "Suederfahrt" "1972-01-25"
"Terebellides stroemi" 124.4444444 2.355555556 218 "Suederfahrt" "1972-03-10"
"Terebellides stroemi" 81.11111111 1.033333333 219 "Suederfahrt" "1975-04-17"
"Terebellides stroemi" 76.66666667 2.222222222 220 "Suederfahrt" "1975-07-02"
"Terebellides stroemi" 171.1111111 7.688888889 221 "Suederfahrt" "1975-09-17"
"Terebellides stroemi" 25.55555556 1.122222222 222 "Suederfahrt" "1975-12-15"
"Terebellides stroemi" 18.88888889 1.011111111 223 "Suederfahrt" "1976-02-18"
"Terebellides stroemi" 41.11111111 3.166666667 224 "Suederfahrt" "1976-04-30"
"Terebellides stroemi" 17.77777778 2.566666667 225 "Suederfahrt" "1976-06-24"
"Terebellides stroemi" 34.44444444 0.233333333 226 "Suederfahrt" "1976-08-18"
"Terebellides stroemi" 12.22222222 0.233333333 227 "Suederfahrt" "1976-10-21"
"Terebellides stroemi" 71.11111111 1.433333333 228 "Suederfahrt" "1976-12-15"
"Terebellides stroemi" 50 1.622222222 229 "Suederfahrt" "1977-02-15"
"Terebellides stroemi" 86.66666667 1.744444444 230 "Suederfahrt" "1977-04-26"
"Terebellides stroemi" 68.88888889 1.833333333 231 "Suederfahrt" "1977-07-06"
"Terebellides stroemi" 34.44444444 0.766666667 232 "Suederfahrt" "1977-08-24"
"Terebellides stroemi" 36.66666667 1.111111111 233 "Suederfahrt" "1977-10-18"
"Terebellides stroemi" 41.11111111 1.588888889 234 "Suederfahrt" "1977-12-15"
"Terebellides stroemi" 53.33333333 2.688888889 235 "Suederfahrt" "1978-02-15"
"Terebellides stroemi" 73.33333333 4.511111111 236 "Suederfahrt" "1978-04-17"
"Terebellides stroemi" 340 3.144444444 237 "Suederfahrt" "1978-08-14"
"Terebellides stroemi" 816.6666667 9.355555556 238 "Suederfahrt" "1978-10-18"
"Terebellides stroemi" 626.6666667 6.455555556 239 "Suederfahrt" "1978-12-12"
"Abra alba" 747.7777778 50.75555556 240 "Millionenviertel" "1968-03-15"
"Abra alba" 167.7777778 14.37777778 241 "Millionenviertel" "1968-05-15"
"Abra alba" 317.7777778 23.13333333 242 "Millionenviertel" "1968-08-15"
"Abra alba" 398.8888889 41.7 243 "Millionenviertel" "1968-09-15"
"Abra alba" 337.7777778 44.64444444 244 "Millionenviertel" "1968-11-15"
"Abra alba" 305.5555556 29.36666667 245 "Millionenviertel" "1969-01-15"
"Abra alba" 52.22222222 10.21111111 246 "Millionenviertel" "1969-05-15"
"Abra alba" 90 7.244444444 247 "Millionenviertel" "1969-11-25"
"Abra alba" 20 1.422222222 248 "Millionenviertel" "1970-03-10"
"Abra alba" 4.444444444 0.222222222 249 "Millionenviertel" "1970-07-03"
"Abra alba" 26.66666667 1.011111111 250 "Millionenviertel" "1970-11-09"
"Abra alba" 47.77777778 2.333333333 251 "Millionenviertel" "1971-01-07"
"Abra alba" 11.11111111 0.411111111 252 "Millionenviertel" "1971-03-15"
"Abra alba" 11.11111111 0.211111111 5 "Millionenviertel" "1971-05-04"
"Abra alba" 5.555555556 0.677777778 253 "Millionenviertel" "1971-07-06"
"Abra alba" 41.11111111 2 254 "Millionenviertel" "1971-09-06"
"Abra alba" 238.8888889 16.66666667 255 "Millionenviertel" "1971-11-05"
"Abra alba" 140 10.72222222 112 "Millionenviertel" "1972-01-25"
"Abra alba" 145.5555556 16.57777778 256 "Millionenviertel" "1972-03-10"
"Abra alba" 6.666666667 0.222222222 20 "Millionenviertel" "1975-04-17"
"Abra alba" 167.7777778 8.988888889 21 "Millionenviertel" "1975-07-02"
"Abra alba" 702.2222222 41.9 24 "Millionenviertel" "1975-09-17"
"Abra alba" 712.2222222 78.03333333 257 "Millionenviertel" "1975-12-15"
"Abra alba" 520 64.32222222 28 "Millionenviertel" "1976-02-18"
"Abra alba" 255.5555556 30.44444444 258 "Millionenviertel" "1976-04-30"
"Abra alba" 292.2222222 42.66666667 33 "Millionenviertel" "1976-06-24"
"Abra alba" 687.7777778 45.11111111 259 "Millionenviertel" "1976-08-18"
"Abra alba" 384.4444444 16.22222222 260 "Millionenviertel" "1976-10-21"
"Abra alba" 794.4444444 30.91111111 261 "Millionenviertel" "1976-12-15"
"Abra alba" 631.1111111 34.13333333 262 "Millionenviertel" "1977-02-15"
"Abra alba" 127.7777778 13.85555556 263 "Millionenviertel" "1977-04-26"
"Abra alba" 42.22222222 5.377777778 264 "Millionenviertel" "1977-07-06"
"Abra alba" 37.77777778 4.366666667 265 "Millionenviertel" "1977-08-24"
"Abra alba" 84.44444444 2.555555556 266 "Millionenviertel" "1977-10-18"
"Abra alba" 138.8888889 2.077777778 267 "Millionenviertel" "1977-12-15"
"Abra alba" 14.44444444 1.277777778 268 "Millionenviertel" "1978-02-15"
"Abra alba" 67.77777778 8.222222222 269 "Millionenviertel" "1978-04-17"
"Abra alba" 38.88888889 2.9 270 "Millionenviertel" "1978-08-14"
"Abra alba" 136.6666667 14.01111111 271 "Millionenviertel" "1978-10-18"
"Abra alba" 94.44444444 17.34444444 272 "Millionenviertel" "1978-12-12"
"Arctica islandica" 41.11111111 961.4666667 240 "Millionenviertel" "1968-03-15"
"Arctica islandica" 34.44444444 609.2 241 "Millionenviertel" "1968-05-15"
"Arctica islandica" 85.55555556 357.3111111 242 "Millionenviertel" "1968-08-15"
"Arctica islandica" 35.55555556 674.9555556 243 "Millionenviertel" "1968-09-15"
"Arctica islandica" 64.44444444 113.1333333 244 "Millionenviertel" "1968-11-15"
"Arctica islandica" 81.11111111 202.6555556 245 "Millionenviertel" "1969-01-15"
"Arctica islandica" 104.4444444 2011.377778 246 "Millionenviertel" "1969-05-15"
"Arctica islandica" 22.22222222 0.566666667 247 "Millionenviertel" "1969-11-25"
"Arctica islandica" 43.33333333 491.1444444 248 "Millionenviertel" "1970-03-10"
"Arctica islandica" 25.55555556 333.4444444 249 "Millionenviertel" "1970-07-03"
"Arctica islandica" 47.77777778 948.3333333 250 "Millionenviertel" "1970-11-09"
"Arctica islandica" 45.55555556 844.5555556 251 "Millionenviertel" "1971-01-07"
"Arctica islandica" 27.77777778 329.2222222 252 "Millionenviertel" "1971-03-15"
"Arctica islandica" 24.44444444 7.922222222 5 "Millionenviertel" "1971-05-04"
"Arctica islandica" 21.11111111 7.777777778 253 "Millionenviertel" "1971-07-06"
"Arctica islandica" 66.66666667 1907.111111 254 "Millionenviertel" "1971-09-06"
"Arctica islandica" 68.88888889 997.7777778 255 "Millionenviertel" "1971-11-05"
"Arctica islandica" 30 336.3333333 112 "Millionenviertel" "1972-01-25"
"Arctica islandica" 27.77777778 511.2222222 256 "Millionenviertel" "1972-03-10"
"Arctica islandica" 13.33333333 211.3333333 20 "Millionenviertel" "1975-04-17"
"Arctica islandica" 13.33333333 253.7 21 "Millionenviertel" "1975-07-02"
"Arctica islandica" 45.55555556 752.6333333 24 "Millionenviertel" "1975-09-17"
"Arctica islandica" 47.77777778 377.4444444 257 "Millionenviertel" "1975-12-15"
"Arctica islandica" 36.66666667 756.1111111 28 "Millionenviertel" "1976-02-18"
"Arctica islandica" 60 1042 258 "Millionenviertel" "1976-04-30"
"Arctica islandica" 15.55555556 292.6666667 33 "Millionenviertel" "1976-06-24"
"Arctica islandica" 34.44444444 470.4444444 259 "Millionenviertel" "1976-08-18"
"Arctica islandica" 60 786.1111111 260 "Millionenviertel" "1976-10-21"
"Arctica islandica" 82.22222222 861.1111111 261 "Millionenviertel" "1976-12-15"
"Arctica islandica" 65.55555556 655.8888889 262 "Millionenviertel" "1977-02-15"
"Arctica islandica" 61.11111111 734 263 "Millionenviertel" "1977-04-26"
"Arctica islandica" 51.11111111 1128.111111 264 "Millionenviertel" "1977-07-06"
"Arctica islandica" 52.22222222 839.2222222 265 "Millionenviertel" "1977-08-24"
"Arctica islandica" 40 795.5555556 266 "Millionenviertel" "1977-10-18"
"Arctica islandica" 37.77777778 539.3333333 267 "Millionenviertel" "1977-12-15"
"Arctica islandica" 34.44444444 253.5555556 268 "Millionenviertel" "1978-02-15"
"Arctica islandica" 21.11111111 162.0222222 269 "Millionenviertel" "1978-04-17"
"Arctica islandica" 34.44444444 912.3333333 270 "Millionenviertel" "1978-08-14"
"Arctica islandica" 21.11111111 449.7777778 271 "Millionenviertel" "1978-10-18"
"Arctica islandica" 20 402.7777778 272 "Millionenviertel" "1978-12-12"
"Astarte sp" 226.6666667 184.3444444 240 "Millionenviertel" "1968-03-15"
"Astarte sp" 388.8888889 147.8555556 241 "Millionenviertel" "1968-05-15"
"Astarte sp" 142.2222222 67.47777778 242 "Millionenviertel" "1968-08-15"
"Astarte sp" 217.7777778 82.87777778 243 "Millionenviertel" "1968-09-15"
"Astarte sp" 134.4444444 85.88888889 244 "Millionenviertel" "1968-11-15"
"Astarte sp" 377.7777778 133.1888889 245 "Millionenviertel" "1969-01-15"
"Astarte sp" 137.7777778 33.64444444 246 "Millionenviertel" "1969-05-15"
"Astarte sp" 16.66666667 14.55555556 247 "Millionenviertel" "1969-11-25"
"Astarte sp" 163.3333333 115.5111111 248 "Millionenviertel" "1970-03-10"
"Astarte sp" 246.6666667 109.9 249 "Millionenviertel" "1970-07-03"
"Astarte sp" 131.1111111 123.2222222 250 "Millionenviertel" "1970-11-09"
"Astarte sp" 186.6666667 74.44444444 251 "Millionenviertel" "1971-01-07"
"Astarte sp" 113.3333333 61.88888889 252 "Millionenviertel" "1971-03-15"
"Astarte sp" 82.22222222 31.66666667 5 "Millionenviertel" "1971-05-04"
"Astarte sp" 38.88888889 48.78888889 253 "Millionenviertel" "1971-07-06"
"Astarte sp" 37.77777778 11.38888889 254 "Millionenviertel" "1971-09-06"
"Astarte sp" 86.66666667 87.51111111 255 "Millionenviertel" "1971-11-05"
"Astarte sp" 124.4444444 83.01111111 112 "Millionenviertel" "1972-01-25"
"Astarte sp" 12.22222222 69.33333333 256 "Millionenviertel" "1972-03-10"
"Astarte sp" 63.33333333 72.65555556 20 "Millionenviertel" "1975-04-17"
"Astarte sp" 80 54.56666667 21 "Millionenviertel" "1975-07-02"
"Astarte sp" 125.5555556 70.84444444 24 "Millionenviertel" "1975-09-17"
"Astarte sp" 44.44444444 47.58888889 257 "Millionenviertel" "1975-12-15"
"Astarte sp" 226.6666667 95.66666667 28 "Millionenviertel" "1976-02-18"
"Astarte sp" 207.7777778 125.3 258 "Millionenviertel" "1976-04-30"
"Astarte sp" 110 67.4 33 "Millionenviertel" "1976-06-24"
"Astarte sp" 86.66666667 59.57777778 259 "Millionenviertel" "1976-08-18"
"Astarte sp" 225.5555556 144.1888889 260 "Millionenviertel" "1976-10-21"
"Astarte sp" 103.3333333 148.2222222 261 "Millionenviertel" "1976-12-15"
"Astarte sp" 146.6666667 62.8 262 "Millionenviertel" "1977-02-15"
"Astarte sp" 127.7777778 86.6 263 "Millionenviertel" "1977-04-26"
"Astarte sp" 124.4444444 86.88888889 264 "Millionenviertel" "1977-07-06"
"Astarte sp" 140 146.2333333 265 "Millionenviertel" "1977-08-24"
"Astarte sp" 214.4444444 211.7888889 266 "Millionenviertel" "1977-10-18"
"Astarte sp" 154.4444444 155.0888889 267 "Millionenviertel" "1977-12-15"
"Astarte sp" 3.333333333 110.0777778 268 "Millionenviertel" "1978-02-15"
"Astarte sp" 118.8888889 65.07777778 269 "Millionenviertel" "1978-04-17"
"Astarte sp" 172.2222222 118.3333333 270 "Millionenviertel" "1978-08-14"
"Astarte sp" 198.8888889 77.31111111 271 "Millionenviertel" "1978-10-18"
"Astarte sp" 103.3333333 86.06666667 272 "Millionenviertel" "1978-12-12"
"Diastylis rathkei" 22.22222222 0.333333333 240 "Millionenviertel" "1968-03-15"
"Diastylis rathkei" 155.5555556 0.777777778 241 "Millionenviertel" "1968-05-15"
"Diastylis rathkei" 393.3333333 4.088888889 242 "Millionenviertel" "1968-08-15"
"Diastylis rathkei" 175.5555556 2.611111111 243 "Millionenviertel" "1968-09-15"
"Diastylis rathkei" 170 3.222222222 244 "Millionenviertel" "1968-11-15"
"Diastylis rathkei" 75.55555556 1.433333333 245 "Millionenviertel" "1969-01-15"
"Diastylis rathkei" 294.4444444 1.133333333 246 "Millionenviertel" "1969-05-15"
"Diastylis rathkei" 118.8888889 1.655555556 247 "Millionenviertel" "1969-11-25"
"Diastylis rathkei" 58.88888889 0.988888889 248 "Millionenviertel" "1970-03-10"
"Diastylis rathkei" 527.7777778 1.6 249 "Millionenviertel" "1970-07-03"
"Diastylis rathkei" 376.6666667 4.244444444 250 "Millionenviertel" "1970-11-09"
"Diastylis rathkei" 516.6666667 4 251 "Millionenviertel" "1971-01-07"
"Diastylis rathkei" 302.2222222 2.555555556 252 "Millionenviertel" "1971-03-15"
"Diastylis rathkei" 145.5555556 1.644444444 5 "Millionenviertel" "1971-05-04"
"Diastylis rathkei" 1287.777778 4.344444444 253 "Millionenviertel" "1971-07-06"
"Diastylis rathkei" 1124.444444 7.666666667 254 "Millionenviertel" "1971-09-06"
"Diastylis rathkei" 514.4444444 4.611111111 255 "Millionenviertel" "1971-11-05"
"Diastylis rathkei" 150 1.744444444 112 "Millionenviertel" "1972-01-25"
"Diastylis rathkei" 135.5555556 1.722222222 256 "Millionenviertel" "1972-03-10"
"Diastylis rathkei" 72.22222222 1.022222222 20 "Millionenviertel" "1975-04-17"
"Diastylis rathkei" 654.4444444 2.722222222 21 "Millionenviertel" "1975-07-02"
"Diastylis rathkei" 306.6666667 3.166666667 24 "Millionenviertel" "1975-09-17"
"Diastylis rathkei" 153.3333333 2.277777778 257 "Millionenviertel" "1975-12-15"
"Diastylis rathkei" 104.4444444 1.666666667 28 "Millionenviertel" "1976-02-18"
"Diastylis rathkei" 77.77777778 1.5 258 "Millionenviertel" "1976-04-30"
"Diastylis rathkei" 904.4444444 2.3 33 "Millionenviertel" "1976-06-24"
"Diastylis rathkei" 970 8.811111111 259 "Millionenviertel" "1976-08-18"
"Diastylis rathkei" 727.7777778 8.955555556 260 "Millionenviertel" "1976-10-21"
"Diastylis rathkei" 263.3333333 4.022222222 261 "Millionenviertel" "1976-12-15"
"Diastylis rathkei" 314.4444444 5.877777778 262 "Millionenviertel" "1977-02-15"
"Diastylis rathkei" 147.7777778 1.522222222 263 "Millionenviertel" "1977-04-26"
"Diastylis rathkei" 797.7777778 4.2 264 "Millionenviertel" "1977-07-06"
"Diastylis rathkei" 1824.444444 12.22222222 265 "Millionenviertel" "1977-08-24"
"Diastylis rathkei" 545.5555556 4.466666667 266 "Millionenviertel" "1977-10-18"
"Diastylis rathkei" 335.5555556 3.8 267 "Millionenviertel" "1977-12-15"
"Diastylis rathkei" 138.8888889 1.855555556 268 "Millionenviertel" "1978-02-15"
"Diastylis rathkei" 97.77777778 1.788888889 269 "Millionenviertel" "1978-04-17"
"Diastylis rathkei" 838.8888889 6.544444444 270 "Millionenviertel" "1978-08-14"
"Diastylis rathkei" 426.6666667 6.533333333 271 "Millionenviertel" "1978-10-18"
"Diastylis rathkei" 146.6666667 2.166666667 272 "Millionenviertel" "1978-12-12"
"Gastrosaccus spinifer" 3.333333333 0.066666667 240 "Millionenviertel" "1968-03-15"
"Gastrosaccus spinifer" 0 0 241 "Millionenviertel" "1968-05-15"
"Gastrosaccus spinifer" 1.111111111 0.011111111 242 "Millionenviertel" "1968-08-15"
"Gastrosaccus spinifer" 6.666666667 0.044444444 243 "Millionenviertel" "1968-09-15"
"Gastrosaccus spinifer" 6.666666667 0.055555556 244 "Millionenviertel" "1968-11-15"
"Gastrosaccus spinifer" 5.555555556 0.055555556 245 "Millionenviertel" "1969-01-15"
"Gastrosaccus spinifer" 4.444444444 0.077777778 246 "Millionenviertel" "1969-05-15"
"Gastrosaccus spinifer" 17.77777778 0.044444444 247 "Millionenviertel" "1969-11-25"
"Gastrosaccus spinifer" 1.111111111 0.011111111 248 "Millionenviertel" "1970-03-10"
"Gastrosaccus spinifer" 1.111111111 0.011111111 249 "Millionenviertel" "1970-07-03"
"Gastrosaccus spinifer" 0 0 250 "Millionenviertel" "1970-11-09"
"Gastrosaccus spinifer" 10 0.033333333 251 "Millionenviertel" "1971-01-07"
"Gastrosaccus spinifer" 3.333333333 0.011111111 252 "Millionenviertel" "1971-03-15"
"Gastrosaccus spinifer" 2.222222222 0.022222222 5 "Millionenviertel" "1971-05-04"
"Gastrosaccus spinifer" 0 0 253 "Millionenviertel" "1971-07-06"
"Gastrosaccus spinifer" 0 0 254 "Millionenviertel" "1971-09-06"
"Gastrosaccus spinifer" 0 0 255 "Millionenviertel" "1971-11-05"
"Gastrosaccus spinifer" 28.88888889 0.233333333 112 "Millionenviertel" "1972-01-25"
"Gastrosaccus spinifer" 1.111111111 0.011111111 256 "Millionenviertel" "1972-03-10"
"Gastrosaccus spinifer" 2.222222222 0.022222222 20 "Millionenviertel" "1975-04-17"
"Gastrosaccus spinifer" 0 0 21 "Millionenviertel" "1975-07-02"
"Gastrosaccus spinifer" 0 0 24 "Millionenviertel" "1975-09-17"
"Gastrosaccus spinifer" 10 0.066666667 257 "Millionenviertel" "1975-12-15"
"Gastrosaccus spinifer" 5.555555556 0.055555556 28 "Millionenviertel" "1976-02-18"
"Gastrosaccus spinifer" 1.111111111 0.022222222 258 "Millionenviertel" "1976-04-30"
"Gastrosaccus spinifer" 0 0 33 "Millionenviertel" "1976-06-24"
"Gastrosaccus spinifer" 3.333333333 0.033333333 259 "Millionenviertel" "1976-08-18"
"Gastrosaccus spinifer" 0 0 260 "Millionenviertel" "1976-10-21"
"Gastrosaccus spinifer" 4.444444444 0.044444444 261 "Millionenviertel" "1976-12-15"
"Gastrosaccus spinifer" 1.111111111 0.011111111 262 "Millionenviertel" "1977-02-15"
"Gastrosaccus spinifer" 0 0 263 "Millionenviertel" "1977-04-26"
"Gastrosaccus spinifer" 0 0 264 "Millionenviertel" "1977-07-06"
"Gastrosaccus spinifer" 1.111111111 0.011111111 265 "Millionenviertel" "1977-08-24"
"Gastrosaccus spinifer" 0 0 266 "Millionenviertel" "1977-10-18"
"Gastrosaccus spinifer" 2.222222222 0.033333333 267 "Millionenviertel" "1977-12-15"
"Gastrosaccus spinifer" 0 0 268 "Millionenviertel" "1978-02-15"
"Gastrosaccus spinifer" 3.333333333 0.044444444 269 "Millionenviertel" "1978-04-17"
"Gastrosaccus spinifer" 0 0 270 "Millionenviertel" "1978-08-14"
"Gastrosaccus spinifer" 1.111111111 0.011111111 271 "Millionenviertel" "1978-10-18"
"Gastrosaccus spinifer" 4.444444444 0.055555556 272 "Millionenviertel" "1978-12-12"
"Nephthys sp" 50 9.033333333 240 "Millionenviertel" "1968-03-15"
"Nephthys sp" 50 14.02222222 241 "Millionenviertel" "1968-05-15"
"Nephthys sp" 48.88888889 10.08888889 242 "Millionenviertel" "1968-08-15"
"Nephthys sp" 65.55555556 17.45555556 243 "Millionenviertel" "1968-09-15"
"Nephthys sp" 60 14.9 244 "Millionenviertel" "1968-11-15"
"Nephthys sp" 62.22222222 16.88888889 245 "Millionenviertel" "1969-01-15"
"Nephthys sp" 47.77777778 13.94444444 246 "Millionenviertel" "1969-05-15"
"Nephthys sp" 81.11111111 11.95555556 247 "Millionenviertel" "1969-11-25"
"Nephthys sp" 81.11111111 18.05555556 248 "Millionenviertel" "1970-03-10"
"Nephthys sp" 81.11111111 16.54444444 249 "Millionenviertel" "1970-07-03"
"Nephthys sp" 90 15.22222222 250 "Millionenviertel" "1970-11-09"
"Nephthys sp" 90 21.2 251 "Millionenviertel" "1971-01-07"
"Nephthys sp" 88.88888889 13.47777778 252 "Millionenviertel" "1971-03-15"
"Nephthys sp" 105.5555556 24.12222222 5 "Millionenviertel" "1971-05-04"
"Nephthys sp" 72.22222222 14.65555556 253 "Millionenviertel" "1971-07-06"
"Nephthys sp" 82.22222222 17.22222222 254 "Millionenviertel" "1971-09-06"
"Nephthys sp" 85.55555556 19.71111111 255 "Millionenviertel" "1971-11-05"
"Nephthys sp" 110 17.51111111 112 "Millionenviertel" "1972-01-25"
"Nephthys sp" 108.8888889 18.36666667 256 "Millionenviertel" "1972-03-10"
"Nephthys sp" 92.22222222 24.12222222 20 "Millionenviertel" "1975-04-17"
"Nephthys sp" 92.22222222 17.5 21 "Millionenviertel" "1975-07-02"
"Nephthys sp" 110 20.53333333 24 "Millionenviertel" "1975-09-17"
"Nephthys sp" 90 14.95555556 257 "Millionenviertel" "1975-12-15"
"Nephthys sp" 128.8888889 13.11111111 28 "Millionenviertel" "1976-02-18"
"Nephthys sp" 65.55555556 7.066666667 258 "Millionenviertel" "1976-04-30"
"Nephthys sp" 68.88888889 14.1 33 "Millionenviertel" "1976-06-24"
"Nephthys sp" 90 12.85 259 "Millionenviertel" "1976-08-18"
"Nephthys sp" 55.55555556 16.7 260 "Millionenviertel" "1976-10-21"
"Nephthys sp" 80 16.85555556 261 "Millionenviertel" "1976-12-15"
"Nephthys sp" 91.11111111 21.75555556 262 "Millionenviertel" "1977-02-15"
"Nephthys sp" 76.66666667 18.86666667 263 "Millionenviertel" "1977-04-26"
"Nephthys sp" 66.66666667 28.4 264 "Millionenviertel" "1977-07-06"
"Nephthys sp" 85.55555556 22.12222222 265 "Millionenviertel" "1977-08-24"
"Nephthys sp" 68.88888889 18.51111111 266 "Millionenviertel" "1977-10-18"
"Nephthys sp" 52.22222222 14.64444444 267 "Millionenviertel" "1977-12-15"
"Nephthys sp" 103.3333333 19.02222222 268 "Millionenviertel" "1978-02-15"
"Nephthys sp" 143.3333333 21.97777778 269 "Millionenviertel" "1978-04-17"
"Nephthys sp" 73.33333333 19.84444444 270 "Millionenviertel" "1978-08-14"
"Nephthys sp" 78.88888889 26.84444444 271 "Millionenviertel" "1978-10-18"
"Nephthys sp" 77.77777778 27.85555556 272 "Millionenviertel" "1978-12-12"
"Ophiura albida" 30 1.177777778 240 "Millionenviertel" "1968-03-15"
"Ophiura albida" 33.33333333 0.922222222 241 "Millionenviertel" "1968-05-15"
"Ophiura albida" 35.55555556 1.588888889 242 "Millionenviertel" "1968-08-15"
"Ophiura albida" 11.11111111 0.677777778 243 "Millionenviertel" "1968-09-15"
"Ophiura albida" 37.77777778 2.344444444 244 "Millionenviertel" "1968-11-15"
"Ophiura albida" 28.88888889 1.8 245 "Millionenviertel" "1969-01-15"
"Ophiura albida" 62.22222222 3.711111111 246 "Millionenviertel" "1969-05-15"
"Ophiura albida" 17.77777778 0.8 247 "Millionenviertel" "1969-11-25"
"Ophiura albida" 22.22222222 2.722222222 248 "Millionenviertel" "1970-03-10"
"Ophiura albida" 16.66666667 0.911111111 249 "Millionenviertel" "1970-07-03"
"Ophiura albida" 25.55555556 1.355555556 250 "Millionenviertel" "1970-11-09"
"Ophiura albida" 30 1.988888889 251 "Millionenviertel" "1971-01-07"
"Ophiura albida" 57.77777778 3.555555556 252 "Millionenviertel" "1971-03-15"
"Ophiura albida" 71.11111111 3.222222222 5 "Millionenviertel" "1971-05-04"
"Ophiura albida" 17.77777778 0.922222222 253 "Millionenviertel" "1971-07-06"
"Ophiura albida" 56.66666667 2.766666667 254 "Millionenviertel" "1971-09-06"
"Ophiura albida" 34.44444444 3.722222222 255 "Millionenviertel" "1971-11-05"
"Ophiura albida" 156.6666667 10.23333333 112 "Millionenviertel" "1972-01-25"
"Ophiura albida" 45.55555556 3.555555556 256 "Millionenviertel" "1972-03-10"
"Ophiura albida" 117.7777778 7.166666667 20 "Millionenviertel" "1975-04-17"
"Ophiura albida" 163.3333333 9.688888889 21 "Millionenviertel" "1975-07-02"
"Ophiura albida" 237.7777778 16.5 24 "Millionenviertel" "1975-09-17"
"Ophiura albida" 136.6666667 9.7 257 "Millionenviertel" "1975-12-15"
"Ophiura albida" 197.7777778 13.2 28 "Millionenviertel" "1976-02-18"
"Ophiura albida" 125.5555556 7.444444444 258 "Millionenviertel" "1976-04-30"
"Ophiura albida" 88.88888889 5.633333333 33 "Millionenviertel" "1976-06-24"
"Ophiura albida" 125.5555556 8.255555556 259 "Millionenviertel" "1976-08-18"
"Ophiura albida" 56.66666667 2.822222222 260 "Millionenviertel" "1976-10-21"
"Ophiura albida" 155.5555556 7.622222222 261 "Millionenviertel" "1976-12-15"
"Ophiura albida" 287.7777778 13.07777778 262 "Millionenviertel" "1977-02-15"
"Ophiura albida" 182.2222222 7.422222222 263 "Millionenviertel" "1977-04-26"
